"";"Tamanho";"Sexo";"Ano"
"3693";149,610501487241;"M";2020
"3694";158,007690535555;"M";2022
"3695";151,847394631479;"M";2023
"3696";145,743463038541;"M";2023
"3697";166,294443889063;"M";2018
"3698";163,130349879447;"M";2020
"3699";148,375265345733;"F";2021
"3700";143,57544073606;"F";2021
"3701";161,342570966849;"F";2019
"3702";159,070027003671;"M";2023
"3703";138,05922743138;"F";2018
"3704";147,947136127146;"F";2021
"3705";136,350262738101;"M";2021
"3706";152,919838682507;"M";2022
"3707";159,672152591497;"M";2019
"3708";152,276950944781;"M";2018
"3709";122,844000830612;"M";2023
"3710";140,076633282976;"F";2022
"3711";158,535819020396;"M";2018
"3712";148,145306182681;"F";2021
"3713";147,809134442091;"F";2023
"3714";129,848280282432;"F";2022
"3715";150,508975977759;"M";2020
"3716";143,350117653539;"F";2020
"3717";145,61855153463;"F";2021
"3718";152,625636742177;"M";2021
"3719";126,834489740276;"M";2019
"3720";171,252934638322;"M";2022
"3721";165,880289337179;"F";2018
"3722";171,807004942869;"M";2023
"3723";161,821640410327;"M";2022
"3724";149,626048366307;"M";2021
"3725";157,867121645016;"F";2022
"3726";147,310328834113;"M";2019
"3727";129,772416086552;"M";2019
"3728";148,644071143645;"M";2023
"3729";119,036945044679;"M";2019
"3730";152,517187150419;"F";2021
"3731";141,523807887694;"F";2020
"3732";141,644616917836;"M";2018
"3733";151,77930696847;"M";2019
"3734";156,242967060003;"F";2020
"3735";147,64745532246;"M";2019
"3736";139,953892441061;"F";2021
"3737";146,289591941626;"F";2021
"3738";142,450481664354;"F";2020
"3739";169,927267913518;"F";2020
"3740";142,904019827791;"F";2022
"3741";158,493896120615;"F";2019
"3742";139,079908958575;"F";2023
"3743";137,66692319639;"M";2019
"3744";146,372073393025;"F";2023
"3745";135,910482281607;"M";2019
"3746";143,316758101634;"F";2023
"3747";143,446991857666;"M";2023
"3748";147,910573320944;"M";2021
"3749";150,034901594105;"F";2023
"3750";142,654535081199;"M";2018
"3751";140,417274331331;"F";2023
"3752";129,498446558316;"F";2023
"3753";159,170914704494;"F";2020
"3754";159,584869848849;"F";2020
"3755";133,678691182773;"M";2021
"3756";159,949983844109;"M";2022
"3757";148,565037909899;"M";2022
"3758";149,439475014661;"M";2018
"3759";164,491840729211;"F";2022
"3760";162,451697514672;"M";2022
"3761";144,877511539992;"M";2022
"3762";143,580448476178;"F";2019
"3763";148,080101274281;"F";2019
"3764";153,520560391149;"F";2019
"3765";144,640542924034;"M";2020
"3766";153,663649426068;"M";2019
"3767";134,08391385912;"M";2019
"3768";157,170708219477;"M";2019
"3769";144,478954780893;"F";2018
"3770";151,700527759266;"F";2021
"3771";153,565304171925;"F";2023
"3772";144,399222756461;"M";2020
"3773";152,034236894394;"F";2018
"3774";159,965501338076;"M";2019
"3775";153,456706665496;"F";2023
"3776";145,048267473627;"M";2019
"3777";161,115804625336;"M";2018
"3778";141,340991017123;"F";2021
"3779";151,848644700712;"F";2018
"3780";153,44567606507;"F";2019
"3781";141,137281425583;"F";2023
"3782";152,158087371934;"M";2018
"3783";160,590705798106;"F";2018
"3784";147,917552249531;"M";2021
"3785";157,035337788499;"M";2020
"3786";146,264926617543;"M";2022
"3787";142,24424412273;"M";2021
"3788";161,794837272014;"F";2021
"3789";156,195878137768;"M";2022
"3790";169,216187588398;"F";2018
"3791";166,907761434512;"M";2018
"3792";149,453975838053;"F";2023
"3793";157,593159560638;"F";2021
"3794";146,603973331216;"F";2023
"3795";151,834602857271;"F";2023
"3796";148,920072500314;"M";2023
"3797";161,184618988529;"M";2022
"3798";145,166463000111;"F";2019
"3799";148,516448492559;"M";2018
"3800";148,224996714667;"F";2019
"3801";146,922836857351;"F";2019
"3802";147,234162638812;"M";2020
"3803";153,613482070696;"F";2019
"3804";161,407188466307;"F";2020
"3805";161,631515693095;"M";2018
"3806";140,57958602465;"F";2023
"3807";138,375119154141;"M";2023
"3808";153,994134586486;"M";2022
"3809";155,495822959776;"F";2019
"3810";145,070100302246;"F";2019
"3811";136,445696197857;"F";2021
"3812";141,714029468331;"M";2019
"3813";141,399326068056;"F";2021
"3814";160,796367753112;"M";2022
"3815";146,114709672637;"F";2018
"3816";157,038364311889;"F";2021
"3817";150,096863339328;"F";2020
"3818";144,731114144646;"F";2018
"3819";151,29622802233;"F";2020
"3820";142,159822314103;"F";2022
"3821";160,247622689353;"M";2019
"3822";142,123476556308;"M";2021
"3823";146,636706815359;"F";2020
"3824";149,449721822123;"F";2020
"3825";128,240900563735;"F";2023
"3826";149,794709300107;"M";2021
"3827";148,77744104638;"M";2020
"3828";147,617165299647;"F";2021
"3829";149,883689064503;"M";2020
"3830";151,344484338662;"F";2018
"3831";139,225176027912;"M";2021
"3832";147,809241923869;"M";2020
"3833";130,633660317602;"M";2020
"3834";135,90411332736;"F";2019
"3835";146,109756989083;"M";2019
"3836";129,693086717305;"F";2022
"3837";148,988748135279;"F";2022
"3838";166,520716244879;"F";2022
"3839";144,402827488924;"M";2018
"3840";141,86412038826;"M";2018
"3841";166,272778030565;"M";2018
"3842";151,034633676641;"M";2020
"3843";141,750903873861;"F";2019
"3844";152,163870148073;"M";2019
"3845";146,852500464281;"F";2021
"3846";151,79592145262;"F";2020
"3847";165,59682303984;"M";2022
"3848";142,386587210012;"M";2018
"3849";166,873461950004;"M";2020
"3850";149,107782578063;"F";2022
"3851";148,207092284158;"F";2020
"3852";164,178184901965;"F";2020
"3853";141,22971234517;"M";2019
"3854";152,206679827921;"M";2023
"3855";143,51073076776;"M";2021
"3856";147,989098415616;"M";2020
"3857";144,16456555756;"F";2019
"3858";147,895079197235;"F";2019
"3859";149,010421901843;"M";2023
"3860";137,564275643573;"F";2019
"3861";155,954188677036;"M";2018
"3862";127,791977448828;"F";2018
"3863";151,934685565281;"F";2022
"3864";147,439929476039;"F";2018
"3865";125,804599667738;"M";2019
"3866";147,634545648418;"M";2023
"3867";143,305042870789;"F";2020
"3868";147,999780307643;"M";2023
"3869";139,427547750361;"F";2021
"3870";165,534990156467;"F";2019
"3871";150,561450662864;"M";2020
"3872";166,924863405927;"F";2018
"3873";146,647910023936;"F";2023
"3874";154,672036147989;"F";2020
"3875";159,234132808535;"F";2023
"3876";140,94316329293;"M";2018
"3877";151,384531880172;"F";2022
"3878";162,560533610835;"F";2018
"3879";142,07994322532;"F";2020
"3880";160,278526350433;"M";2023
"3881";152,004922687655;"F";2021
"3882";161,163741963913;"F";2023
"3883";138,779305585636;"F";2019
"3884";159,453113282705;"M";2018
"3885";151,07269288229;"M";2020
"3886";148,689706327368;"F";2022
"3887";155,498847139285;"M";2022
"3888";145,891697094531;"M";2020
"3889";171,346350325342;"M";2020
"3890";153,328853281389;"M";2020
"3891";148,394429669654;"F";2020
"3892";155,929597922608;"F";2023
"3893";152,620263978646;"F";2019
"3894";154,361436566033;"M";2019
"3895";152,276186414225;"M";2023
"3896";160,579619674631;"M";2018
"3897";138,475546763931;"F";2020
"3898";154,634449950267;"M";2018
"3899";144,631487540402;"F";2021
"3900";151,316152324126;"M";2022
"3901";155,364282438009;"M";2020
"3902";143,322435894988;"M";2018
"3903";149,478544691296;"M";2023
"3904";150,260416595761;"M";2020
"3905";165,560024225946;"M";2021
"3906";161,187512065216;"M";2021
"3907";141,545371096473;"M";2018
"3908";159,471894155097;"M";2022
"3909";159,186766760564;"M";2022
"3910";146,921482652837;"M";2021
"3911";170,681850311795;"M";2023
"3912";156,021242358277;"M";2022
"3913";140,236301832702;"M";2021
"3914";145,587382490986;"F";2023
"3915";147,073586158079;"F";2021
"3916";147,481308552535;"F";2020
"3917";138,632440306587;"F";2019
"3918";154,160220664186;"F";2019
"3919";129,656363087;"M";2022
"3920";147,234255935768;"F";2021
"3921";143,297611913454;"M";2023
"3922";149,534215916921;"F";2023
"3923";142,665389135652;"F";2019
"3924";144,479962935394;"M";2020
"3925";153,742020008051;"F";2020
"3926";141,77055214295;"F";2018
"3927";170,331200906663;"F";2023
"3928";141,758928592888;"M";2020
"3929";149,542677383327;"F";2022
"3930";162,56210770202;"F";2021
"3931";150,682674167382;"M";2020
"3932";131,979274597388;"F";2020
"3933";157,806249730142;"F";2022
"3934";158,012080040711;"F";2021
"3935";143,635734929436;"M";2019
"3936";158,138478487005;"F";2023
"3937";156,76620863654;"M";2018
"3938";161,539106698356;"F";2019
"3939";161,206369300933;"F";2018
"3940";157,520190028272;"M";2020
"3941";152,92754665331;"M";2020
"3942";152,524305519101;"F";2020
"3943";149,394552763428;"M";2021
"3944";148,303458208555;"F";2022
"3945";140,701960750138;"M";2022
"3946";153,594961649699;"M";2022
"3947";143,231219958313;"M";2018
"3948";132,588483345078;"M";2021
"3949";149,929190483039;"M";2019
"3950";162,937766870773;"F";2020
"3951";159,148750486475;"M";2023
"3952";153,753116848115;"F";2022
"3953";130,063782769632;"F";2022
"3954";145,103038876415;"F";2020
"3955";143,524671003048;"M";2022
"3956";148,593881795498;"M";2021
"3957";156,082549845302;"M";2019
"3958";152,532520553037;"M";2018
"3959";161,441070229097;"F";2023
"3960";157,35436089208;"M";2018
"3961";145,971966198845;"F";2022
"3962";131,494847837193;"M";2018
"3963";148,757280870126;"F";2022
"3964";150,482258973381;"F";2021
"3965";155,669037492898;"M";2020
"3966";140,032883901517;"F";2023
"3967";138,150510894958;"F";2021
"3968";141,142333025844;"M";2021
"3969";146,864491635013;"M";2021
"3970";150,158703226194;"M";2020
"3971";149,679557564056;"M";2023
"3972";134,222882428668;"F";2020
"3973";161,807996197788;"M";2020
"3974";137,950855373751;"M";2018
"3975";160,537489133378;"M";2018
"3976";162,59635689343;"M";2020
"3977";143,642538861043;"M";2022
"3978";145,441018482803;"F";2018
"3979";161,422399254103;"M";2018
"3980";145,699279064849;"M";2021
"3981";145,789246437803;"F";2021
"3982";157,266580308506;"M";2023
"3983";147,662007037946;"M";2022
"3984";156,624245442105;"M";2022
"3985";153,697626499354;"M";2022
"3986";149,864101963412;"M";2020
"3987";138,903180561417;"F";2021
"3988";157,102065051217;"M";2020
"3989";148,366358587984;"M";2023
"3990";143,968306561768;"F";2020
"3991";148,972068699777;"F";2023
"3992";152,919293697622;"M";2022
"3993";159,549912372176;"F";2023
"3994";137,724648608303;"M";2019
"3995";150,522668004038;"M";2019
"3996";142,347954850135;"M";2020
"3997";182,059297486228;"F";2020
"3998";160,107402244067;"F";2022
"3999";164,499654464377;"F";2019
"4000";140,838955514401;"M";2018
"4001";146,595378629118;"F";2023
"4002";169,804413750521;"M";2018
"4003";155,587004446101;"F";2023
"4004";140,88386362995;"F";2020
"4005";161,879624394393;"M";2020
"4006";142,158443196121;"M";2019
"4007";147,627892378172;"M";2021
"4008";134,932452758993;"M";2022
"4009";131,263153307917;"M";2023
"4010";157,655793988485;"F";2021
"4011";141,479366217448;"M";2019
"4012";138,884750257795;"M";2018
"4013";167,569710467148;"M";2020
"4014";145,283957041423;"F";2023
"4015";131,839188410883;"F";2019
"4016";156,198303125647;"M";2020
"4017";138,583444840778;"F";2020
"4018";135,499411304835;"F";2022
"4019";152,302777526085;"M";2019
"4020";139,65917048804;"M";2020
"4021";132,976119928302;"F";2019
"4022";164,418104767597;"F";2023
"4023";141,876176679544;"F";2020
"4024";152,750148654132;"F";2021
"4025";138,717990058626;"F";2023
"4026";134,355989756173;"F";2020
"4027";165,606678352695;"M";2021
"4028";155,234368064467;"F";2023
"4029";150,017963608156;"F";2022
"4030";135,160938523636;"M";2021
"4031";148,252278478963;"M";2020
"4032";141,326561275171;"M";2018
"4033";138,308655921815;"F";2022
"4034";149,400407701943;"M";2022
"4035";169,263251575893;"M";2021
"4036";145,256348577837;"M";2022
"4037";158,878618599253;"F";2021
"4038";157,874050216029;"M";2023
"4039";142,181246838913;"M";2023
"4040";157,322306427589;"F";2019
"4041";160,435892416675;"M";2020
"4042";159,541115579869;"M";2019
"4043";128,734275563971;"M";2018
"4044";132,82833372445;"F";2019
"4045";160,926146913331;"M";2022
"4046";174,717983628338;"M";2023
"4047";142,992327275912;"F";2022
"4048";168,339143907165;"F";2023
"4049";135,569276025103;"F";2018
"4050";163,57739731664;"F";2023
"4051";154,201612351881;"M";2023
"4052";148,980170658955;"F";2020
"4053";145,513848403272;"F";2022
"4054";158,558687104172;"F";2019
"4055";139,818149806944;"M";2022
"4056";137,258894682377;"M";2021
"4057";147,808091154804;"F";2020
"4058";144,441337234774;"F";2023
"4059";147,13774693067;"M";2021
"4060";145,546351695023;"M";2022
"4061";150,790358655069;"F";2023
"4062";139,4354878546;"M";2019
"4063";154,385530616338;"F";2022
"4064";144,737415814919;"F";2023
"4065";141,416106769847;"F";2019
"4066";168,559737611206;"M";2018
"4067";156,859824328265;"M";2022
"4068";162,610207166542;"F";2021
"4069";139,200827842009;"M";2019
"4070";154,018368745077;"M";2023
"4071";155,611553368694;"M";2019
"4072";156,924412031756;"M";2022
"4073";139,093100923536;"M";2023
"4074";159,424022939439;"F";2018
"4075";134,539442212015;"M";2018
"4076";159,371439516651;"F";2021
"4077";147,106247240141;"F";2023
"4078";157,647541261412;"M";2021
"4079";150,669559381292;"F";2018
"4080";145,229362719529;"M";2023
"4081";145,042817526274;"M";2021
"4082";160,037601640073;"F";2021
"4083";144,311992584544;"F";2018
"4084";144,968409416904;"M";2018
"4085";153,119124597784;"F";2019
"4086";162,89828595948;"F";2023
"4087";157,081358917463;"F";2020
"4088";147,760290672263;"M";2023
"4089";148,456285480789;"F";2018
"4090";147,943785432018;"F";2022
"4091";142,495061582967;"F";2018
"4092";156,74380342143;"F";2022
"4093";172,406817260381;"M";2018
"4094";159,104223132636;"F";2021
"4095";127,75266074806;"F";2019
"4096";148,680906192135;"F";2023
"4097";140,441934481611;"M";2021
"4098";152,687171709326;"F";2019
"4099";154,229079642945;"F";2021
"4100";159,150222113905;"M";2018
"4101";158,187775735984;"F";2021
"4102";156,427513165423;"F";2022
"4103";149,147733269319;"M";2022
"4104";139,933288805921;"M";2022
"4105";151,278554715524;"M";2018
"4106";150,072905939542;"M";2023
"4107";158,643892861181;"F";2018
"4108";132,293123464727;"F";2018
"4109";136,909081843305;"F";2020
"4110";150,099973186397;"F";2023
"4111";141,527443119797;"F";2020
"4112";150,427735748039;"M";2019
"4113";146,073650791385;"M";2022
"4114";139,29457705311;"M";2018
"4115";158,316475058912;"M";2020
"4116";149,022536279424;"M";2023
"4117";158,975251754777;"M";2021
"4118";135,722951048743;"F";2022
"4119";148,450151177229;"F";2022
"4120";136,945893156279;"F";2023
"4121";162,939939971607;"M";2023
"4122";170,529502774777;"F";2019
"4123";158,696370886276;"F";2018
"4124";140,078217438406;"M";2023
"4125";145,81045862982;"F";2021
"4126";135,60931582426;"M";2019
"4127";150,125360240011;"F";2021
"4128";144,385749706382;"M";2020
"4129";140,919313438102;"F";2023
"4130";142,327172099853;"M";2020
"4131";140,450280542237;"F";2022
"4132";168,405204891458;"F";2018
"4133";140,660957909855;"F";2022
"4134";148,634721330985;"M";2019
"4135";145,7272672144;"M";2020
"4136";142,616875574521;"F";2018
"4137";153,482157935726;"F";2018
"4138";154,134410555523;"M";2018
"4139";160,661783638155;"M";2019
"4140";141,289827540428;"M";2023
"4141";148,50803824796;"F";2023
"4142";136,41477564436;"F";2022
"4143";157,63127469431;"M";2018
"4144";154,855185790274;"F";2018
"4145";154,904344034105;"M";2018
"4146";153,15368116765;"F";2019
"4147";160,447841796336;"F";2021
"4148";143,272454323493;"M";2022
"4149";143,750700937632;"F";2021
"4150";140,417227889694;"F";2023
"4151";140,654119217044;"M";2020
"4152";153,983212991559;"M";2020
"4153";169,529504001898;"M";2021
"4154";163,156519294404;"M";2022
"4155";160,432891126467;"M";2021
"4156";145,873090587449;"M";2019
"4157";159,188176268953;"F";2021
"4158";144,594843724935;"F";2021
"4159";137,231633489953;"F";2020
"4160";141,095935978819;"M";2019
"4161";156,220469716498;"M";2023
"4162";149,030649446017;"F";2022
"4163";156,090077724845;"M";2018
"4164";150,236924790878;"M";2023
"4165";147,006731227813;"M";2023
"4166";165,157520860116;"F";2020
"4167";159,796309203087;"F";2022
"4168";173,029654039043;"F";2023
"4169";153,987630360256;"F";2019
"4170";161,811833132754;"F";2022
"4171";153,59537954582;"F";2023
"4172";166,26906361581;"F";2021
"4173";155,315819034947;"F";2019
"4174";168,700560805926;"M";2020
"4175";144,774501237979;"M";2020
"4176";154,900155443256;"F";2020
"4177";154,287153887066;"M";2019
"4178";151,048044032509;"M";2022
"4179";148,32639200842;"M";2021
"4180";144,122487964768;"F";2022
"4181";154,011928946758;"F";2020
"4182";134,093011142108;"F";2018
"4183";148,964324596224;"F";2020
"4184";150,084282560621;"M";2019
"4185";153,314288755489;"M";2021
"4186";156,318003944513;"M";2023
"4187";148,384922141216;"F";2021
"4188";155,774428894324;"M";2021
"4189";143,735270323069;"F";2021
"4190";148,774391821232;"M";2023
"4191";141,414734942259;"M";2020
"4192";151,448069643295;"F";2018
"4193";129,613289551614;"M";2019
"4194";165,483514370028;"F";2019
"4195";142,276042927223;"F";2022
"4196";150,302535663713;"F";2021
"4197";162,114629141597;"F";2022
"4198";156,054572163292;"M";2021
